MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190702,WY,99.40,0.60,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,WY,99.40,0.60,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,WY,99.40,0.60,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,WY,96.25,3.75,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,WY,96.25,3.75,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,WY,95.42,4.58,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,WY,87.41,10.84,1.75,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,WY,87.41,10.84,1.75,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,WY,84.58,13.67,1.75,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,WY,85.26,13.11,1.63,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,WY,79.21,18.77,2.03,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,WY,78.32,17.67,4.01,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,WY,68.50,26.65,4.84,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,WY,69.08,28.03,2.90,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,WY,69.08,28.03,2.90,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,WY,74.02,23.08,2.90,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,WY,43.29,53.81,2.90,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,WY,42.62,54.48,2.90,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,WY,42.62,50.39,6.99,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,WY,42.62,40.63,16.75,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,WY,40.52,42.72,16.75,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,WY,46.51,36.74,16.75,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,WY,48.12,35.13,16.43,0.32,0.00,0.00,2019-01-29,2019-02-04,2
20190122,WY,48.12,35.16,16.40,0.32,0.00,0.00,2019-01-22,2019-01-28,2
20190115,WY,48.12,35.16,13.46,3.27,0.00,0.00,2019-01-15,2019-01-21,2
20190108,WY,58.34,28.25,10.14,3.27,0.00,0.00,2019-01-08,2019-01-14,2
20190101,WY,63.17,23.42,10.14,3.27,0.00,0.00,2019-01-01,2019-01-07,2
20181225,WY,59.89,26.69,10.14,3.27,0.00,0.00,2018-12-25,2018-12-31,2
20181218,WY,59.89,26.69,10.15,3.26,0.00,0.00,2018-12-18,2018-12-24,2
20181211,WY,60.13,26.45,10.15,3.26,0.00,0.00,2018-12-11,2018-12-17,2
20181204,WY,60.13,26.45,10.15,3.26,0.00,0.00,2018-12-04,2018-12-10,2
20181127,WY,60.13,26.45,10.15,3.26,0.00,0.00,2018-11-27,2018-12-03,2
20181120,WY,60.13,26.45,10.15,3.26,0.00,0.00,2018-11-20,2018-11-26,2
20181113,WY,60.13,26.45,10.15,3.26,0.00,0.00,2018-11-13,2018-11-19,2
20181106,WY,58.14,28.40,10.20,3.26,0.00,0.00,2018-11-06,2018-11-12,2
20181030,WY,60.38,26.16,10.00,3.46,0.00,0.00,2018-10-30,2018-11-05,2
20181023,WY,60.37,26.16,10.00,3.46,0.00,0.00,2018-10-23,2018-10-29,2
20181016,WY,60.37,26.16,10.00,3.46,0.00,0.00,2018-10-16,2018-10-22,2
20181009,WY,60.37,25.85,10.31,3.45,0.01,0.00,2018-10-09,2018-10-15,2
20181002,WY,59.97,26.26,10.30,3.26,0.21,0.00,2018-10-02,2018-10-08,2
20180925,WY,57.11,29.11,10.30,3.26,0.21,0.00,2018-09-25,2018-10-01,2
20180918,WY,66.74,19.54,10.25,3.47,0.00,0.00,2018-09-18,2018-09-24,2
20180911,WY,73.48,16.80,6.25,3.47,0.00,0.00,2018-09-11,2018-09-17,2
20180904,WY,73.48,16.80,6.25,3.47,0.00,0.00,2018-09-04,2018-09-10,2
20180828,WY,73.48,16.80,6.25,3.47,0.00,0.00,2018-08-28,2018-09-03,2
20180821,WY,72.28,18.00,6.25,3.47,0.00,0.00,2018-08-21,2018-08-27,2
20180814,WY,77.42,12.85,6.25,3.47,0.00,0.00,2018-08-14,2018-08-20,2
20180807,WY,79.33,10.95,6.25,3.47,0.00,0.00,2018-08-07,2018-08-13,2
20180731,WY,79.36,12.63,5.20,2.82,0.00,0.00,2018-07-31,2018-08-06,2
20180724,WY,79.25,16.23,4.52,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,WY,79.25,16.26,4.49,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,WY,79.25,16.28,4.47,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,WY,84.10,11.78,4.13,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,WY,85.67,11.43,2.89,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,WY,85.67,11.43,2.89,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,WY,85.66,11.44,2.89,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,WY,86.35,11.17,2.47,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,WY,86.35,11.17,2.47,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,WY,86.35,11.17,2.47,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,WY,86.26,11.26,2.47,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,WY,86.31,11.23,2.46,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,WY,86.75,10.79,2.46,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,WY,86.75,10.79,2.46,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,WY,86.75,10.74,2.51,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,WY,86.46,11.02,2.51,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,WY,86.07,10.70,3.23,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,WY,84.24,12.57,3.19,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,WY,84.15,12.52,3.34,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,WY,79.87,16.80,3.34,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,WY,79.87,17.20,2.93,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,WY,79.87,17.20,2.93,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,WY,78.56,18.51,2.93,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,WY,78.56,18.51,2.93,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,WY,70.75,24.63,4.62,0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,WY,70.64,25.49,3.88,0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,WY,71.04,25.09,3.88,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,WY,71.04,25.09,3.88,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,WY,75.18,20.94,3.88,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,WY,75.18,23.09,1.73,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,WY,75.10,22.98,1.93,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,WY,75.10,22.98,1.93,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,WY,85.31,12.76,1.93,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,WY,85.63,12.44,1.93,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,WY,86.56,11.51,1.93,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,WY,86.56,11.51,1.93,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,WY,86.56,11.51,1.93,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,WY,86.56,11.51,1.93,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,WY,83.74,14.01,2.24,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,WY,83.74,14.01,2.24,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,WY,85.74,12.15,2.11,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,WY,81.85,16.04,2.11,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,WY,81.27,16.62,2.11,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,WY,81.27,16.62,2.11,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,WY,71.46,26.42,2.11,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,WY,66.25,31.55,1.82,0.38,0.00,0.00,2017-09-12,2017-09-18,2
20170905,WY,66.25,31.55,1.82,0.38,0.00,0.00,2017-09-05,2017-09-11,2
20170829,WY,75.42,22.38,1.86,0.34,0.00,0.00,2017-08-29,2017-09-04,2
20170822,WY,85.93,11.87,1.86,0.34,0.00,0.00,2017-08-22,2017-08-28,2
20170815,WY,85.93,11.87,1.86,0.34,0.00,0.00,2017-08-15,2017-08-21,2
20170808,WY,81.43,16.32,2.05,0.20,0.00,0.00,2017-08-08,2017-08-14,2
20170801,WY,74.39,20.60,3.82,1.19,0.00,0.00,2017-08-01,2017-08-07,2
20170725,WY,74.38,20.60,3.82,1.19,0.00,0.00,2017-07-25,2017-07-31,2
20170718,WY,76.43,20.62,1.77,1.19,0.00,0.00,2017-07-18,2017-07-24,2
20170711,WY,76.46,20.58,1.77,1.19,0.00,0.00,2017-07-11,2017-07-17,2
20170704,WY,79.25,17.79,2.96,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,WY,89.71,8.12,2.17,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,WY,94.83,5.17,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,WY,96.01,3.99,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,WY,92.25,7.75,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,WY,92.77,7.11,0.12,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,WY,93.04,6.84,0.12,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,WY,92.01,7.87,0.12,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,WY,91.21,8.67,0.12,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,WY,91.21,8.67,0.12,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,WY,81.49,10.62,7.89,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,WY,81.36,10.44,8.20,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,WY,85.65,6.15,8.20,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,WY,84.90,5.77,9.33,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,WY,84.90,5.69,9.41,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,WY,84.90,5.69,9.41,0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,WY,84.90,5.69,9.41,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,WY,85.14,5.54,9.33,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,WY,85.14,5.54,9.33,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,WY,85.14,5.54,9.33,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,WY,85.14,5.54,9.33,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,WY,85.14,5.52,9.34,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,WY,85.14,5.52,9.34,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,WY,76.55,14.11,8.62,0.72,0.00,0.00,2017-01-24,2017-01-30,2
20170117,WY,75.38,15.28,8.62,0.72,0.00,0.00,2017-01-17,2017-01-23,2
20170110,WY,75.38,15.28,8.62,0.72,0.00,0.00,2017-01-10,2017-01-16,2
20170103,WY,60.98,23.43,14.86,0.72,0.00,0.00,2017-01-03,2017-01-09,2
20161227,WY,60.98,23.43,14.00,1.59,0.00,0.00,2016-12-27,2017-01-02,2
